,response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood,subject_injury_nan
4691,2018/04/26 20:24:01,Missing Person ,Yes,MISPER,0.0,Chemical Irritant,Personal Mace,Native American,Male,13.0,Verbal Non-Compliance,4,Folwell,0
4692,2018/04/26 20:24:01,Missing Person ,Yes,MISPER,0.0,Gun Point Display,Compliance,Native American,Male,13.0,Verbal Non-Compliance,4,Folwell,0
4693,2018/04/27 02:46:00,Person with a Weapon ,No,ASLT2,0.0,Bodily Force,Kicks,Black,Male,32.0,Verbal Non-Compliance,1,North Loop,0
4694,2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,,Bodily Force,Body Weight to Pin,White,Male,56.0,Tensed,1,Downtown West,1
4695,2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,,Bodily Force,Joint Lock,White,Male,56.0,Tensed,1,Downtown West,1
4696,2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,,Bodily Force,Joint Lock,White,Male,56.0,Tensed,1,Downtown West,1
4697,2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,,Bodily Force,Body Weight to Pin,White,Male,56.0,Tensed,1,Downtown West,1
4698,2018/04/28 04:50:58,Domestic with Weapons ,Yes,DASLT2,,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,40.0,Tensed,3,Powderhorn Park,1
4699,2018/04/28 04:50:58,Domestic with Weapons ,Yes,DASLT2,,Bodily Force,Joint Lock,Other / Mixed Race,Male,40.0,Tensed,3,Powderhorn Park,1
4700,2018/04/29 00:22:00,Suspicious Person ,No,DISCON,0.0,Bodily Force,Joint Lock,White,Male,32.0,Verbal Non-Compliance,5,Lowry Hill East,0
4701,2018/04/29 00:22:00,Suspicious Person ,No,DISCON,0.0,Bodily Force,Kicks,White,Male,32.0,Verbal Non-Compliance,5,Lowry Hill East,0
4702,2018/04/29 00:59:00,Unknown Trouble ,Yes,PCPKUP,0.0,Bodily Force,Joint Lock,Black,Male,21.0,Verbal Non-Compliance,1,Loring Park,0
4703,2018/04/29 00:59:00,Unknown Trouble ,Yes,PCPKUP,0.0,Bodily Force,Body Weight to Pin,Black,Male,21.0,Verbal Non-Compliance,1,Loring Park,0
4704,2018/04/29 00:59:00,Unknown Trouble ,Yes,PCPKUP,0.0,Bodily Force,Body Weight to Pin,Black,Male,21.0,Verbal Non-Compliance,1,Loring Park,0
4705,2018/04/30 02:07:08,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,20.0,Unspecified,1,Downtown West,1
4706,2018/04/30 02:07:08,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,20.0,Unspecified,1,Downtown West,1
4707,2018/04/30 14:37:14,Suspicious Person ,No,NARC,,Gun Point Display,Compliance,Black,Male,29.0,Unspecified,4,Willard - Hay,1
4708,2018/04/30 14:37:14,Suspicious Person ,No,NARC,,Bodily Force,Push Away,Black,Male,29.0,Unspecified,4,Willard - Hay,1
4709,2018/04/30 14:37:14,Suspicious Person ,No,NARC,,Bodily Force,Body Weight to Pin,Black,Male,29.0,Unspecified,4,Willard - Hay,1
4710,2018/04/30 20:51:09,Domestic Abuse-In Progress ,Yes,DASLT5,,Chemical Irritant,Crowd Control Mace,Black,Male,45.0,Verbal Non-Compliance,4,Webber - Camden,1
4711,2018/04/30 21:25:02,Assault in Progress ,Yes,ASLT5,0.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,3,Midtown Phillips,0
4712,2018/04/30 21:25:02,Assault in Progress ,Yes,ASLT5,0.0,Bodily Force,Knees,Black,Male,25.0,Tensed,3,Midtown Phillips,0
4713,2018/05/01 00:20:57,Suspicious Person ,No,ASLT4,0.0,Bodily Force,Body Weight to Pin,Black,Male,43.0,Assaulted Officer,1,Downtown West,0
4714,2018/05/01 00:20:57,Suspicious Person ,No,ASLT4,0.0,Bodily Force,Knees,Black,Male,43.0,Assaulted Officer,1,Downtown West,0
4715,2018/05/01 00:20:57,Suspicious Person ,No,ASLT4,0.0,Bodily Force,Kicks,Black,Male,43.0,Assaulted Officer,1,Downtown West,0
4716,2018/05/01 00:20:57,Suspicious Person ,No,ASLT4,0.0,Bodily Force,Body Weight to Pin,Black,Male,43.0,Assaulted Officer,1,Downtown West,0
4717,2018/05/01 00:20:57,Suspicious Person ,No,ASLT4,0.0,Bodily Force,Knees,Black,Male,43.0,Assaulted Officer,1,Downtown West,0
4718,2018/05/01 00:20:57,Suspicious Person ,No,ASLT4,0.0,Taser,Firing Darts,White,Female,36.0,Assaulted Officer,1,Downtown West,0
4719,2018/05/01 00:20:57,Suspicious Person ,No,ASLT4,0.0,Bodily Force,Punches,Black,Male,43.0,Assaulted Officer,1,Downtown West,0
4720,2018/05/02 18:21:31,Suspicious Person ,No,FLEEFT,1.0,Bodily Force,Body Weight to Pin,Black,Male,37.0,Fled on Foot,5,Whittier,0
4721,2018/05/02 18:21:31,Suspicious Person ,No,FLEEFT,1.0,Bodily Force,Body Weight to Pin,Black,Male,37.0,Fled on Foot,5,Whittier,0
4722,2018/05/02 19:43:36,Suspicious Vehicle ,Yes,NARC,,Bodily Force,Body Weight to Pin,White,Male,26.0,Verbal Non-Compliance,5,Whittier,1
4723,2018/05/02 19:43:36,Suspicious Vehicle ,Yes,NARC,,Bodily Force,Body Weight to Pin,White,Male,26.0,Verbal Non-Compliance,5,Whittier,1
4724,2018/05/02 21:02:00,Suspicious Person ,No,OBSTRU,0.0,Bodily Force,Joint Lock,Black,Male,23.0,Unspecified,1,Downtown West,0
4725,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,33.0,Tensed,4,Willard - Hay,0
4726,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,33.0,Tensed,4,Willard - Hay,0
4727,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Taser,Touch,White,Male,33.0,Tensed,4,Willard - Hay,0
4728,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,33.0,Tensed,4,Willard - Hay,0
4729,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Bodily Force,Push Away,White,Male,33.0,Tensed,4,Willard - Hay,0
4730,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Bodily Force,Kicks,White,Male,33.0,Tensed,4,Willard - Hay,0
4731,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Bodily Force,Body Weight to Pin,White,Male,33.0,Tensed,4,Willard - Hay,0
4732,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Taser,Firing Darts,White,Male,33.0,Tensed,4,Willard - Hay,0
4733,2018/05/03 19:16:59,Emotionally Disturb Person ,Yes,OBSTRU,1.0,Bodily Force,Knees,White,Male,33.0,Tensed,4,Willard - Hay,0
4734,2018/05/04 03:11:02,Suspicious Person ,No,FLEEFT,0.0,Bodily Force,Body Weight to Pin,Black,Male,32.0,Fled on Foot,3,Phillips West,0
4735,2018/05/04 21:27:39,Emotionally Disturb Person ,Yes,OBSTRU,0.0,Taser,Touch,White,Male,38.0,Commission of Crime,1,Downtown West,0
4736,2018/05/04 21:27:39,Emotionally Disturb Person ,Yes,OBSTRU,0.0,Bodily Force,Body Weight to Pin,White,Male,38.0,Commission of Crime,1,Downtown West,0
4737,2018/05/04 21:27:39,Emotionally Disturb Person ,Yes,OBSTRU,0.0,Taser,Firing Darts,White,Male,38.0,Commission of Crime,1,Downtown West,0
4738,2018/05/04 21:27:39,Emotionally Disturb Person ,Yes,OBSTRU,0.0,Bodily Force,Body Weight to Pin,White,Male,38.0,Commission of Crime,1,Downtown West,0
4739,2018/05/04 21:27:39,Emotionally Disturb Person ,Yes,OBSTRU,0.0,Bodily Force,Body Weight to Pin,White,Male,38.0,Commission of Crime,1,Downtown West,0
4740,2018/05/04 22:10:02,Suspicious Person ,No,FORCE,0.0,Bodily Force,Body Weight to Pin,Black,Male,34.0,Tensed,1,Downtown West,0
4741,2018/05/04 22:10:02,Suspicious Person ,No,FORCE,0.0,Bodily Force,Body Weight to Pin,Black,Male,34.0,Tensed,1,Downtown West,0
4742,2018/05/04 22:10:02,Suspicious Person ,No,FORCE,0.0,Bodily Force,Body Weight to Pin,Black,Male,34.0,Tensed,1,Downtown West,0
4743,2018/05/04 22:10:02,Suspicious Person ,No,FORCE,0.0,Bodily Force,Body Weight to Pin,Black,Male,34.0,Tensed,1,Downtown West,0
4744,2018/05/05 01:30:55,Assault in Progress ,Yes,CSCR,0.0,Taser,Firing Darts,Native American,Male,29.0,Tensed,3,Powderhorn Park,0
4745,2018/05/05 02:13:20,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Female,0.0,Commission of Crime,1,Downtown West,1
4746,2018/05/05 02:13:20,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,,Female,0.0,Commission of Crime,1,Downtown West,1
4747,2018/05/05 02:13:20,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Female,0.0,Commission of Crime,1,Downtown West,1
4748,2018/05/05 19:47:43,Fight ,No,FLEEFT,,Chemical Irritant,Crowd Control Mace,Black,Female,22.0,Fled on Foot,1,Downtown West,1
4749,2018/05/06 00:32:01,Suspicious Person ,No,NARC,0.0,Bodily Force,Knees,Black,Male,48.0,Fled on Foot,1,Downtown West,0
4750,2018/05/06 00:32:01,Suspicious Person ,No,NARC,0.0,Bodily Force,Body Weight to Pin,Black,Male,48.0,Fled on Foot,1,Downtown West,0
4751,2018/05/06 02:36:27,Unknown Trouble ,No,OBSTRU,,Bodily Force,Body Weight to Pin,White,Male,33.0,Tensed,5,Lowry Hill East,1
4752,2018/05/06 02:36:27,Unknown Trouble ,No,OBSTRU,,Bodily Force,Body Weight to Pin,White,Male,33.0,Tensed,5,Lowry Hill East,1
4753,2018/05/06 02:55:28,Disturbance ,No,HLTWEL,,Chemical Irritant,Crowd Control Mace,White,Male,28.0,Commission of Crime,1,Downtown West,1
4754,2018/05/06 17:25:13,Suspicious Person ,No,DISCON,0.0,Bodily Force,Conscious Neck Restraint,Black,Male,30.0,Tensed,5,Lowry Hill East,0
4755,2018/05/07 02:43:24,Suspicious Person ,No,ASLT4,0.0,Bodily Force,Body Weight to Pin,Black,Male,30.0,Tensed,5,Lowry Hill East,0
4756,2018/05/07 12:15:59,Unknown Wireless/Cell Phone,Yes,WT,,Bodily Force,Body Weight to Pin,Black,Male,23.0,Tensed,4,McKinley,1
4757,2018/05/07 21:31:37,Fight ,No,DISCON,0.0,Bodily Force,Push Away,Black,Male,37.0,Tensed,1,Elliot Park,0
4758,2018/05/07 23:51:57,Traffic Law Enforcement ,No,FLEE,1.0,Police K9 Bite,On Lead,White,Male,24.0,Fled in Vehicle,2,St. Anthony East,0
4759,2018/05/08 16:13:41,Suspicious Vehicle ,Yes,NARC,1.0,Bodily Force,Kicks,Black,Male,23.0,Fled on Foot,4,Jordan,0
4760,2018/05/08 17:56:43,Domestic with Weapons ,Yes,CIC,0.0,Taser,Firing Darts,Black,Female,18.0,Tensed,3,Field,0
4761,2018/05/08 18:10:31,Missing Person ,Yes,CIC,,Bodily Force,Body Weight to Pin,White,Female,16.0,Tensed,5,Steven's Square - Loring Heights,1
4762,2018/05/08 18:10:31,Missing Person ,Yes,CIC,,Bodily Force,Body Weight to Pin,White,Female,16.0,Tensed,5,Steven's Square - Loring Heights,1
4763,2018/05/08 19:45:48,Officer Needs Help ,Yes,ASLT4,1.0,Bodily Force,Body Weight to Pin,Native American,Male,48.0,Assaulted Officer,1,North Loop,0
4764,2018/05/08 19:45:48,Officer Needs Help ,Yes,ASLT4,1.0,Bodily Force,Body Weight to Pin,Native American,Male,48.0,Assaulted Officer,1,North Loop,0
4765,2018/05/08 19:45:48,Officer Needs Help ,Yes,ASLT4,1.0,Bodily Force,Punches,Native American,Male,48.0,Assaulted Officer,1,North Loop,0
4766,2018/05/08 19:45:48,Officer Needs Help ,Yes,ASLT4,1.0,Bodily Force,Body Weight to Pin,Native American,Male,48.0,Assaulted Officer,1,North Loop,0
4767,2018/05/08 19:45:48,Officer Needs Help ,Yes,ASLT4,1.0,Chemical Irritant,Personal Mace,Native American,Male,48.0,Assaulted Officer,1,North Loop,0
4768,2018/05/08 19:45:48,Officer Needs Help ,Yes,ASLT4,1.0,Bodily Force,Push Away,Native American,Male,48.0,Assaulted Officer,1,North Loop,0
4769,2018/05/08 19:45:48,Officer Needs Help ,Yes,ASLT4,1.0,Bodily Force,Body Weight to Pin,Native American,Male,48.0,Assaulted Officer,1,North Loop,0
4770,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4771,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4772,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4773,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4774,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Joint Lock,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4775,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Knees,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4776,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4777,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Punches,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4778,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Unconscious Neck Restraint,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4779,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Punches,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4780,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Bodily Force,Punches,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4781,2018/05/08 23:22:59,Attempt Pick-Up ,No,THREAT,1.0,Gun Point Display,Compliance,Black,Male,25.0,Fled on Foot,4,Lind - Bohanon,0
4782,2018/05/09 10:03:44,Theft ,Yes,BURGB,0.0,Bodily Force,Knees,White,Male,28.0,Tensed,3,Longfellow,0
4783,2018/05/09 10:03:44,Theft ,Yes,BURGB,0.0,Bodily Force,Body Weight to Pin,White,Male,28.0,Tensed,3,Longfellow,0
4784,2018/05/09 10:03:44,Theft ,Yes,BURGB,0.0,Bodily Force,Unconscious Neck Restraint,White,Male,28.0,Tensed,3,Longfellow,0
4785,2018/05/10 14:51:53,Assist an Officer ,No,ASLT4,1.0,Taser,Firing Darts,Black,Male,28.0,Commission of Crime,4,Near - North,0
4786,2018/05/10 14:51:53,Assist an Officer ,No,ASLT4,1.0,Bodily Force,Punches,Black,Male,28.0,Commission of Crime,4,Near - North,0
4787,2018/05/10 14:51:53,Assist an Officer ,No,ASLT4,1.0,Bodily Force,Conscious Neck Restraint,Black,Male,28.0,Commission of Crime,4,Near - North,0
4788,2018/05/10 14:51:53,Assist an Officer ,No,ASLT4,1.0,Taser,Touch,Black,Male,28.0,Commission of Crime,4,Near - North,0
4789,2018/05/10 14:51:53,Assist an Officer ,No,ASLT4,1.0,Bodily Force,Body Weight to Pin,Black,Male,28.0,Commission of Crime,4,Near - North,0
4790,2018/05/10 14:51:53,Assist an Officer ,No,ASLT4,1.0,Taser,Touch,Black,Male,28.0,Commission of Crime,4,Near - North,0
4791,2018/05/10 14:51:53,Assist an Officer ,No,ASLT4,1.0,Taser,Firing Darts,Black,Male,28.0,Commission of Crime,4,Near - North,0
4792,2018/05/10 17:59:25,Suspicious Person ,No,DISCON,1.0,Bodily Force,Joint Lock,Black,Male,35.0,Tensed,1,North Loop,0
4793,2018/05/10 17:59:25,Suspicious Person ,No,DISCON,1.0,Bodily Force,Body Weight to Pin,Black,Male,35.0,Tensed,1,North Loop,0
4794,2018/05/10 17:59:25,Suspicious Person ,No,DISCON,1.0,Bodily Force,Body Weight to Pin,Black,Male,35.0,Tensed,1,North Loop,0
4795,2018/05/11 18:45:23,Personal Injury Accident ,Yes,HRNI,1.0,Bodily Force,Joint Lock,White,Male,32.0,Fled on Foot,4,Hawthorne,0
4796,2018/05/11 18:45:23,Personal Injury Accident ,Yes,HRNI,1.0,Gun Point Display,Compliance,White,Male,32.0,Fled on Foot,4,Hawthorne,0
4797,2018/05/11 18:45:23,Personal Injury Accident ,Yes,HRNI,1.0,Bodily Force,Body Weight to Pin,White,Male,32.0,Fled on Foot,4,Hawthorne,0
4798,2018/05/11 18:45:23,Personal Injury Accident ,Yes,HRNI,1.0,Bodily Force,Body Weight to Pin,White,Male,32.0,Fled on Foot,4,Hawthorne,0
4799,2018/05/11 18:45:23,Personal Injury Accident ,Yes,HRNI,1.0,Bodily Force,Joint Lock,White,Male,32.0,Fled on Foot,4,Hawthorne,0
4800,2018/05/12 21:11:16,Property Damage Accident ,Yes,DWI,0.0,Bodily Force,Knees,Black,Male,27.0,Tensed,1,Cedar Riverside,0
4801,2018/05/12 23:56:59,Disturbance ,No,DISCON,,Bodily Force,Body Weight to Pin,Black,Male,24.0,Commission of Crime,1,Downtown West,1
4802,2018/05/12 23:56:59,Disturbance ,No,DISCON,,Chemical Irritant,Personal Mace,Black,Male,24.0,Commission of Crime,1,Downtown West,1
4803,2018/05/12 23:56:59,Disturbance ,No,DISCON,,Bodily Force,Push Away,Black,Male,24.0,Commission of Crime,1,Downtown West,1
4804,2018/05/13 01:11:44,Fight ,No,DISCON,,Bodily Force,Body Weight to Pin,Asian,Male,29.0,Unspecified,5,Lowry Hill East,1
4805,2018/05/13 01:11:44,Fight ,No,DISCON,,Bodily Force,Body Weight to Pin,Black,Male,24.0,Tensed,5,Lowry Hill East,1
4806,2018/05/13 01:11:44,Fight ,No,DISCON,,Bodily Force,Joint Lock,Black,Male,24.0,Tensed,5,Lowry Hill East,1
4807,2018/05/13 03:11:26,Unwanted Person ,Yes,DISCON,,Bodily Force,Body Weight to Pin,White,Female,41.0,Tensed,5,CARAG,1
4808,2018/05/13 03:11:26,Unwanted Person ,Yes,DISCON,,Bodily Force,Body Weight to Pin,White,Female,41.0,Tensed,5,CARAG,1
4809,2018/05/13 03:11:26,Unwanted Person ,Yes,DISCON,,Bodily Force,Body Weight to Pin,White,Female,41.0,Tensed,5,CARAG,1
4810,2018/05/13 18:05:11,Suspicious Person ,No,OBSTRU,1.0,Bodily Force,Body Weight to Pin,Black,Male,21.0,Tensed,4,Near - North,0
4811,2018/05/13 18:05:11,Suspicious Person ,No,OBSTRU,1.0,Bodily Force,Body Weight to Pin,Black,Male,21.0,Tensed,4,Near - North,0
4812,2018/05/13 18:05:11,Suspicious Person ,No,OBSTRU,1.0,Bodily Force,Joint Lock,Black,Male,21.0,Tensed,4,Near - North,0
4813,2018/05/14 18:30:28,Suspicious Person ,Yes,CIC,,Bodily Force,Body Weight to Pin,White,Male,31.0,Tensed,5,Linden Hills,1
4814,2018/05/14 21:46:24,Suspicious Person ,Yes,CIC,0.0,Bodily Force,Punches,White,Male,42.0,Tensed,1,Loring Park,0
4815,2018/05/15 01:59:23,Unknown Trouble ,Yes,OBSTRU,,Bodily Force,Push Away,Native American,Female,20.0,Tensed,3,Central,1
4816,2018/05/15 01:59:23,Unknown Trouble ,Yes,OBSTRU,,Bodily Force,Body Weight to Pin,Native American,Female,20.0,Tensed,3,Central,1
4817,2018/05/15 02:08:39,Fight ,Yes,OBSTRU,0.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,5,Lowry Hill East,0
4818,2018/05/15 02:08:39,Fight ,Yes,OBSTRU,0.0,Bodily Force,Push Away,Black,Male,25.0,Tensed,5,Lowry Hill East,0
4819,2018/05/15 02:08:39,Fight ,Yes,OBSTRU,0.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,5,Lowry Hill East,0
4820,2018/05/15 02:08:39,Fight ,Yes,OBSTRU,0.0,Bodily Force,Push Away,Black,Male,25.0,Tensed,5,Lowry Hill East,0
4821,2018/05/15 02:43:47,Domestic with Weapons ,Yes,WT,0.0,Taser,Firing Darts,Black,Male,31.0,Verbal Non-Compliance,4,Webber - Camden,0
4822,2018/05/15 12:53:57,High Risk Warrant Entry ,No,WT,,Bodily Force,Knees,White,Male,28.0,Unspecified,2,Marshall Terrace,1
4823,2018/05/15 19:30:17,Traffic Law Enforcement ,Yes,FLEE,0.0,Bodily Force,Kicks,Black,Male,31.0,Unspecified,4,Willard - Hay,0
4824,2018/05/15 21:47:09,Unknown Trouble ,Yes,ROBPER,,Bodily Force,Body Weight to Pin,Black,Female,21.0,Unspecified,1,Downtown West,1
4825,2018/05/15 21:47:09,Unknown Trouble ,Yes,ROBPER,,Bodily Force,Body Weight to Pin,Black,Female,21.0,Unspecified,1,Downtown West,1
4826,2018/05/16 00:04:25,Suspicious Person ,No,CURFEW,,Bodily Force,Body Weight to Pin,Black,Male,17.0,Tensed,1,Downtown West,1
4827,2018/05/16 00:04:25,Suspicious Person ,No,CURFEW,,Bodily Force,Body Weight to Pin,Black,Male,17.0,Tensed,1,Downtown West,1
4828,2018/05/16 00:04:25,Suspicious Person ,No,CURFEW,,Bodily Force,Body Weight to Pin,Black,Male,17.0,Tensed,1,Downtown West,1
4829,2018/05/16 00:04:25,Suspicious Person ,No,CURFEW,,Bodily Force,Body Weight to Pin,Black,Male,17.0,Tensed,1,Downtown West,1
4830,2018/05/16 00:04:25,Suspicious Person ,No,CURFEW,,Bodily Force,Body Weight to Pin,Black,Male,17.0,Tensed,1,Downtown West,1
4831,2018/05/17 16:51:04,Narcotics ,Yes,POSDPA,1.0,Bodily Force,Body Weight to Pin,Native American,Male,33.0,Fled on Foot,3,Midtown Phillips,0
4832,2018/05/17 16:51:04,Narcotics ,Yes,POSDPA,1.0,Bodily Force,Punches,Native American,Male,33.0,Fled on Foot,3,Midtown Phillips,0
4833,2018/05/17 16:51:04,Narcotics ,Yes,POSDPA,1.0,Bodily Force,Knees,Native American,Male,33.0,Fled on Foot,3,Midtown Phillips,0
4834,2018/05/17 16:51:04,Narcotics ,Yes,POSDPA,1.0,Bodily Force,Body Weight to Pin,Native American,Male,33.0,Fled on Foot,3,Midtown Phillips,0
4835,2018/05/17 16:51:04,Narcotics ,Yes,POSDPA,1.0,Taser,Firing Darts,Native American,Male,33.0,Fled on Foot,3,Midtown Phillips,0
4836,2018/05/17 16:51:04,Narcotics ,Yes,POSDPA,1.0,Bodily Force,Kicks,Native American,Male,33.0,Fled on Foot,3,Midtown Phillips,0
4837,2018/05/17 16:51:04,Narcotics ,Yes,POSDPA,1.0,Bodily Force,Knees,Native American,Male,33.0,Fled on Foot,3,Midtown Phillips,0
4838,2018/05/17 18:00:12,Theft ,Yes,THEFT,0.0,Bodily Force,Joint Lock,Black,Male,25.0,Tensed,1,Downtown East,0
4839,2018/05/17 18:00:12,Theft ,Yes,THEFT,0.0,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,1,Downtown East,0
4840,2018/05/17 18:00:12,Theft ,Yes,THEFT,0.0,Bodily Force,Joint Lock,Black,Male,25.0,Tensed,1,Downtown East,0
4841,2018/05/17 18:20:18,Theft ,No,SHOPLF,0.0,Taser,Display,Other / Mixed Race,Male,37.0,Fled on Foot,5,Lyndale,0
4842,2018/05/17 18:20:18,Theft ,No,SHOPLF,0.0,Taser,Red Dot,Other / Mixed Race,Male,37.0,Fled on Foot,5,Lyndale,0
4843,2018/05/17 18:20:18,Theft ,No,SHOPLF,0.0,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,37.0,Fled on Foot,5,Lyndale,0
4844,2018/05/17 22:19:54,Traffic Law Enforcement ,No,WEAP,1.0,Bodily Force,Body Weight to Pin,Black,Male,27.0,Fled on Foot,5,Lyndale,0
4845,2018/05/17 22:19:54,Traffic Law Enforcement ,No,WEAP,1.0,Taser,Firing Darts,Black,Male,27.0,Fled on Foot,5,Lyndale,0
4846,2018/05/18 16:43:49,Damage Property-In Progress,Yes,OBSTRU,0.0,Bodily Force,Body Weight to Pin,Black,Male,24.0,Tensed,5,Steven's Square - Loring Heights,0
4847,2018/05/19 02:21:32,Unknown Trouble ,No,OBSTRU,,Bodily Force,Body Weight to Pin,White,Male,19.0,Tensed,3,Howe,1
4848,2018/05/19 03:04:39,Domestic ,No,DEPCPR,1.0,Bodily Force,Body Weight to Pin,Black,Male,67.0,tensed,1,Downtown West,0
4849,2018/05/19 03:04:39,Domestic ,No,DEPCPR,1.0,Bodily Force,Joint Lock,Black,Male,67.0,tensed,1,Downtown West,0
4850,2018/05/19 03:24:08,Fight ,Yes,FORCE,,Chemical Irritant,Personal Mace,Black,Female,0.0,Commission of Crime,1,Loring Park,1
4851,2018/05/20 02:04:07,Domestic ,Yes,FORCE,,Bodily Force,Body Weight to Pin,Black,Male,54.0,Tensed,4,Willard - Hay,1
4852,2018/05/20 02:04:07,Domestic ,Yes,FORCE,,Bodily Force,Body Weight to Pin,Black,Male,54.0,Tensed,4,Willard - Hay,1
4853,2018/05/20 02:19:00,Suspicious Person ,No,DASLT5,1.0,Bodily Force,Push Away,Other / Mixed Race,Male,24.0,Fled on Foot,1,Downtown West,0
4854,2018/05/20 02:19:00,Suspicious Person ,No,DASLT5,1.0,Taser,Firing Darts,Other / Mixed Race,Male,24.0,Fled on Foot,1,Downtown West,0
4855,2018/05/20 02:19:00,Suspicious Person ,No,DASLT5,1.0,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,24.0,Fled on Foot,1,Downtown West,0
4856,2018/05/20 02:19:00,Suspicious Person ,No,DASLT5,1.0,Taser,Display,Other / Mixed Race,Male,24.0,Fled on Foot,1,Downtown West,0
4857,2018/05/20 02:19:00,Suspicious Person ,No,DASLT5,1.0,Taser,Red Dot,Other / Mixed Race,Male,24.0,Fled on Foot,1,Downtown West,0
4858,2018/05/20 02:19:55,Property Damage Accident ,Yes,OBSTRU,,Bodily Force,Body Weight to Pin,White,Female,37.0,Tensed,5,East Isles,1
4859,2018/05/20 23:57:25,Disturbance ,Yes,BURGD,1.0,Gun Point Display,Compliance,Black,Male,38.0,Fled on Foot,4,Near - North,0
4860,2018/05/20 23:57:25,Disturbance ,Yes,BURGD,1.0,Bodily Force,Body Weight to Pin,Black,Male,38.0,Fled on Foot,4,Near - North,0
